"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"0550","33.777990","-117.867230",210009
"0550","33.611000","-117.710550",30003
"0550","33.778170","-117.867230",210010
"0550","33.612790","-117.710360",50010
"0550","33.778380","-117.867230",210011
"0550","33.610680","-117.711030",30004
"0550","33.778560","-117.867230",210012
"0550","33.612910","-117.710060",50011
"0550","33.778700","-117.867230",210013
"0550","33.610530","-117.711240",30005
"0550","33.778930","-117.867240",210014
"0550","33.613040","-117.709780",50012
"0550","33.779200","-117.867250",210015
"0550","33.610460","-117.711340",30006
"0550","33.779260","-117.867250",210016
"0550","33.613180","-117.709510",50013
"0550","33.779420","-117.867260",210017
"0550","33.610350","-117.711490",30007
"0550","33.779540","-117.867260",210018
"0550","33.613410","-117.709200",50014
"0550","33.779640","-117.867260",210019
"0550","33.610220","-117.711690",30008
"0550","33.779770","-117.867270",210020
"0550","33.613550","-117.709020",50015
"0550","33.779860","-117.867270",210021
"0550","33.610090","-117.712090",30009
"0550","33.780000","-117.867270",210022
"0550","33.613890","-117.708600",50016
"0550","33.780120","-117.867280",210023
"0550","33.610060","-117.712220",30010
"0550","33.780220","-117.867330",210024
"0550","33.614010","-117.708460",50017
"0550","33.780310","-117.867380",210025
"0550","33.609920","-117.712700",30011
"0550","33.780320","-117.866800",210026
"0550","33.614070","-117.708400",50018
"0550","33.780320","-117.866730",210027
"0550","33.614100","-117.708360",50019
"0550","33.780320","-117.866560",210028
"0550","33.614110","-117.708340",50020
"0550","33.780320","-117.866300",210029
"0550","33.614190","-117.708250",50021
"0550","33.780320","-117.866220",210030
"0550","33.614270","-117.708160",50022
"0550","33.780320","-117.866150",210031
"0550","33.614310","-117.708120",50023
"0550","33.780320","-117.865920",210032
"0550","33.614480","-117.707890",50024
"0550","33.780320","-117.865600",210033
"0550","33.614580","-117.707760",50025
"0550","33.780330","-117.864860",210034
"0550","33.614610","-117.707720",50026
"0550","33.780320","-117.864500",210035
"0550","33.614780","-117.707500",50027
"0550","33.780320","-117.864337",210036
"0550","33.614840","-117.707430",50028
"0550","33.780320","-117.864337",220001
"0550","33.614940","-117.707290",50029
"0550","33.780320","-117.864120",220002
"0550","33.615080","-117.707100",50030
"0550","33.780320","-117.863990",220003
"0550","33.615200","-117.706950",50031
"0550","33.780320","-117.863900",220004
"0550","33.615300","-117.706830",50032
"0550","33.780310","-117.863710",220005
"0550","33.615200","-117.706720",50033
"0550","33.780310","-117.863620",220006
"0550","33.615020","-117.706500",50034
"0550","33.780300","-117.862990",220007
"0550","33.614820","-117.706260",50035
"0550","33.780130","-117.863040",220008
"0550","33.614690","-117.706100",50036
"0550","33.779900","-117.863060",220009
"0550","33.614620","-117.706030",50037
"0550","33.779800","-117.863060",220010
"0550","33.614540","-117.705970",50038
"0550","33.779740","-117.863060",220011
"0550","33.614450","-117.705940",50039
"0550","33.779580","-117.863060",220012
"0550","33.614360","-117.705950",50040
"0550","33.779400","-117.863070",220013
"0550","33.614280","-117.705990",50041
"0550","33.779260","-117.863080",220014
"0550","33.614210","-117.706050",50042
"0550","33.779010","-117.863100",220015
"0550","33.614160","-117.706160",50043
"0550","33.778830","-117.863120",220016
"0550","33.614140","-117.706260",50044
"0550","33.778740","-117.863160",220017
"0550","33.614160","-117.706390",50045
"0550","33.778660","-117.863210",220018
"0550","33.614190","-117.706520",50046
"0550","33.778590","-117.863300",220019
"0550","33.614250","-117.706640",50047
"0550","33.778530","-117.863450",220020
"0550","33.614330","-117.706770",50048
"0550","33.778490","-117.863630",220021
"0550","33.614430","-117.706940",50049
"0550","33.778470","-117.863860",220022
"0550","33.614530","-117.707110",50050
"0550","33.778460","-117.864560",220023
"0550","33.614660","-117.707360",50051
"0550","33.778410","-117.865070",220024
"0550","33.614730","-117.707440",50052
"0550","33.778370","-117.865490",220025
"0550","33.614780","-117.707500",50053
"0550","33.778370","-117.865740",220026
"0550","33.614850","-117.707580",50054
"0550","33.778380","-117.866140",220027
"0550","33.615040","-117.707800",50055
"0550","33.778380","-117.866450",220028
"0550","33.615320","-117.708120",50056
"0550","33.778380","-117.867030",220029
"0550","33.615490","-117.708310",50057
"0550","33.778380","-117.867230",220030
"0550","33.615680","-117.708530",50058
"0550","33.778380","-117.867410",220031
"0550","33.616390","-117.709310",50059
"0550","33.778380","-117.867580",220032
"0550","33.616760","-117.709680",50060
"0550","33.778380","-117.867630",220033
"0550","33.617090","-117.709990",50061
"0550","33.778380","-117.868310",220034
"0550","33.617380","-117.710250",50062
"0550","33.778380","-117.868930",220035
"0550","33.617750","-117.710590",50063
"0550","33.778380","-117.869020",220036
"0550","33.618010","-117.710820",50064
"0550","33.778380","-117.869330",220037
"0550","33.618040","-117.710840",50065
"0550","33.778380","-117.869520",220038
"0550","33.618220","-117.711010",50066
"0550","33.778380","-117.869710",220039
"0550","33.618610","-117.711370",50067
"0550","33.778380","-117.869970",220040
"0550","33.618790","-117.711530",50068
"0550","33.778380","-117.870500",220041
"0550","33.618930","-117.711660",50069
"0550","33.778500","-117.871480",220042
"0550","33.619130","-117.711850",50070
"0550","33.778550","-117.871850",220043
"0550","33.620450","-117.713070",50071
"0550","33.778590","-117.872090",220044
"0550","33.620760","-117.713360",50072
"0550","33.778690","-117.872690",220045
"0550","33.620980","-117.713560",50073
"0550","33.778750","-117.873000",220046
"0550","33.621580","-117.714100",50074
"0550","33.778870","-117.873400",220047
"0550","33.622180","-117.714630",50075
"0550","33.779030","-117.873850",220048
"0550","33.622410","-117.714840",50076
"0550","33.779270","-117.874390",220049
"0550","33.622600","-117.715030",50077
"0550","33.779410","-117.874670",220050
"0550","33.622630","-117.715050",50078
"0550","33.779460","-117.874760",220051
"0550","33.622860","-117.715270",50079
"0550","33.779500","-117.874830",220052
"0550","33.623060","-117.715450",50080
"0550","33.779580","-117.874950",220053
"0550","33.623150","-117.715530",50081
"0550","33.779740","-117.875150",220054
"0550","33.623330","-117.715700",50082
"0550","33.779930","-117.875430",220055
"0550","33.623600","-117.715950",50083
"0550","33.780380","-117.876020",220056
"0550","33.624020","-117.716330",50084
"0550","33.780850","-117.876640",220057
"0550","33.624200","-117.716500",50085
"0550","33.781320","-117.877230",220058
"0550","33.624270","-117.716570",50086
"0550","33.781700","-117.877940",220059
"0550","33.624460","-117.716750",50087
"0550","33.781840","-117.878220",220060
"0550","33.625590","-117.717800",50088
"0550","33.782020","-117.878610",220061
"0550","33.625880","-117.718070",50089
"0550","33.782120","-117.878900",220062
"0550","33.626090","-117.718270",50090
"0550","33.782210","-117.879130",220063
"0550","33.626490","-117.718640",50091
"0550","33.782350","-117.879490",220064
"0550","33.627410","-117.719490",50092
"0550","33.782410","-117.879640",220065
"0550","33.627980","-117.720020",50093
"0550","33.782450","-117.879730",220066
"0550","33.628230","-117.720270",50094
"0550","33.782590","-117.880060",220067
"0550","33.628390","-117.720430",50095
"0550","33.782670","-117.880230",220068
"0550","33.628620","-117.720660",50096
"0550","33.782710","-117.880300",220069
"0550","33.629170","-117.721140",50097
"0550","33.782940","-117.880720",220070
"0550","33.629520","-117.721440",50098
"0550","33.783270","-117.881380",220071
"0550","33.629780","-117.721670",50099
"0550","33.783530","-117.881690",220072
"0550","33.629940","-117.721840",50100
"0550","33.783730","-117.881880",220073
"0550","33.630150","-117.722050",50101
"0550","33.783860","-117.882020",220074
"0550","33.630360","-117.722290",50102
"0550","33.783990","-117.882160",220075
"0550","33.630720","-117.722720",50103
"0550","33.784060","-117.882230",220076
"0550","33.631010","-117.723070",50104
"0550","33.784260","-117.882420",220077
"0550","33.631330","-117.723440",50105
"0550","33.784650","-117.882820",220078
"0550","33.631990","-117.724220",50106
"0550","33.784890","-117.883080",220079
"0550","33.632270","-117.724550",50107
"0550","33.785010","-117.883200",220080
"0550","33.632400","-117.724700",50108
"0550","33.785070","-117.883250",220081
"0550","33.632610","-117.724940",50109
"0550","33.785190","-117.883390",220082
"0550","33.632790","-117.725140",50110
"0550","33.785350","-117.883550",220083
"0550","33.633090","-117.725470",50111
"0550","33.785480","-117.883680",220084
"0550","33.633400","-117.725800",50112
"0550","33.785570","-117.883760",220085
"0550","33.633630","-117.726030",50113
"0550","33.786020","-117.884150",220086
"0550","33.633770","-117.726150",50114
"0550","33.786310","-117.884400",220087
"0550","33.634010","-117.726360",50115
"0550","33.786730","-117.884740",220088
"0550","33.634390","-117.726680",50116
"0550","33.786850","-117.884840",220089
"0550","33.634670","-117.726910",50117
"0550","33.787080","-117.885020",220090
"0550","33.634850","-117.727060",50118
"0550","33.787930","-117.885690",220091
"0550","33.635560","-117.727610",50119
"0550","33.788450","-117.886140",220092
"0550","33.636370","-117.728290",50120
"0550","33.788680","-117.886370",220093
"0550","33.637000","-117.728790",50121
"0550","33.788900","-117.886580",220094
"0550","33.637230","-117.728970",50122
"0550","33.789000","-117.886640",220095
"0550","33.637720","-117.729350",50123
"0550","33.789210","-117.886780",220096
"0550","33.638200","-117.729680",50124
"0550","33.789340","-117.886870",220097
"0550","33.638550","-117.729950",50125
"0550","33.789440","-117.886970",220098
"0550","33.638900","-117.730210",50126
"0550","33.789700","-117.887200",220099
"0550","33.639030","-117.730320",50127
"0550","33.789870","-117.887350",220100
"0550","33.639680","-117.730850",50128
"0550","33.790020","-117.887500",220101
"0550","33.640200","-117.731310",50129
"0550","33.790300","-117.887760",220102
"0550","33.640650","-117.731670",50130
"0550","33.790640","-117.888070",220103
"0550","33.641040","-117.731990",50131
"0550","33.790790","-117.888200",220104
"0550","33.641330","-117.732220",50132
"0550","33.790940","-117.888320",220105
"0550","33.641560","-117.732400",50133
"0550","33.791080","-117.888390",220106
"0550","33.642110","-117.732850",50134
"0550","33.791240","-117.888400",220107
"0550","33.642700","-117.733340",50135
"0550","33.791380","-117.888390",220108
"0550","33.643500","-117.734000",50136
"0550","33.791530","-117.888360",220109
"0550","33.643870","-117.734300",50137
"0550","33.791760","-117.888300",220110
"0550","33.644290","-117.734650",50138
"0550","33.791940","-117.888280",220111
"0550","33.644470","-117.734800",50139
"0550","33.792040","-117.888300",220112
"0550","33.644720","-117.735040",50140
"0550","33.792170","-117.888340",220113
"0550","33.645420","-117.735600",50141
"0550","33.792280","-117.888440",220114
"0550","33.645780","-117.735870",50142
"0550","33.792360","-117.888550",220115
"0550","33.646260","-117.736230",50143
"0550","33.792440","-117.888710",220116
"0550","33.646740","-117.736610",50144
"0550","33.792540","-117.889030",220117
"0550","33.646820","-117.736670",50145
"0550","33.792620","-117.889440",220118
"0550","33.646910","-117.736740",50146
"0550","33.792650","-117.889650",220119
"0550","33.647210","-117.736970",50147
"0550","33.792670","-117.889940",220120
"0550","33.647690","-117.737350",50148
"0550","33.792750","-117.890160",220121
"0550","33.648110","-117.737680",50149
"0550","33.792790","-117.890261",220122
"0550","33.648350","-117.737870",50150
"0550","33.792790","-117.890261",230001
"0550","33.648530","-117.738010",50151
"0550","33.792810","-117.890310",230002
"0550","33.648860","-117.738270",50152
"0550","33.792910","-117.890480",230003
"0550","33.649040","-117.738420",50153
"0550","33.792970","-117.890590",230004
"0550","33.649570","-117.738840",50154
"0550","33.793110","-117.890750",230005
"0550","33.649890","-117.739090",50155
"0550","33.793130","-117.890780",230006
"0550","33.650840","-117.739850",50156
"0550","33.793240","-117.890880",230007
"0550","33.651510","-117.740370",50157
"0550","33.793340","-117.890990",230008
"0550","33.651990","-117.740750",50158
"0550","33.793750","-117.891400",230009
"0550","33.652250","-117.740960",50159
"0550","33.794260","-117.891940",230010
"0550","33.652560","-117.741210",50160
"0550","33.794850","-117.892550",230011
"0550","33.654230","-117.742540",50161
"0550","33.795530","-117.893250",230012
"0550","33.654870","-117.743050",50162
"0550","33.796060","-117.893780",230013
"0550","33.655290","-117.743380",50163
"0550","33.796240","-117.893970",230014
"0550","33.655560","-117.743600",50164
"0550","33.796501","-117.894252",230015
"0550","33.655620","-117.743640",50165
"0550","33.796501","-117.894252",240001
"0550","33.655720","-117.743720",50166
"0550","33.796620","-117.894380",240002
"0550","33.656020","-117.743960",50167
"0550","33.797030","-117.894850",240003
"0550","33.656360","-117.744230",50168
"0550","33.797260","-117.895120",240004
"0550","33.656440","-117.744290",50169
"0550","33.797630","-117.895530",240005
"0550","33.656730","-117.744510",50170
"0550","33.797940","-117.895860",240006
"0550","33.658200","-117.745620",50171
"0550","33.798280","-117.896220",240007
"0550","33.658520","-117.745870",50172
"0550","33.798590","-117.896530",240008
"0550","33.658850","-117.746110",50173
"0550","33.798670","-117.896610",240009
"0550","33.659140","-117.746320",50174
"0550","33.798830","-117.896770",240010
"0550","33.659340","-117.746470",50175
"0550","33.798870","-117.896810",240011
"0550","33.659540","-117.746620",50176
"0550","33.799210","-117.897100",240012
"0550","33.659740","-117.746780",50177
"0550","33.799360","-117.897220",240013
"0550","33.659990","-117.746980",50178
"0550","33.799700","-117.897480",240014
"0550","33.660330","-117.747250",50179
"0550","33.799950","-117.897660",240015
"0550","33.660720","-117.747560",50180
"0550","33.800890","-117.898330",240016
"0550","33.661220","-117.747980",50181
"0550","33.802240","-117.899700",240017
"0550","33.661550","-117.748250",50182
"0550","33.802440","-117.899880",240018
"0550","33.662070","-117.748670",50183
"0550","33.802660","-117.900110",240019
"0550","33.662570","-117.749050",50184
"0550","33.803030","-117.900500",240020
"0550","33.663090","-117.749470",50185
"0550","33.803240","-117.900730",240021
"0550","33.663960","-117.750230",50186
"0550","33.803420","-117.900920",240022
"0550","33.664070","-117.750320",50187
"0550","33.803410","-117.901200",240023
"0550","33.664370","-117.750560",50188
"0550","33.803410","-117.901350",240024
"0550","33.665480","-117.751470",50189
"0550","33.803400","-117.901640",240025
"0550","33.665810","-117.751740",50190
"0550","33.803400","-117.901840",240026
"0550","33.666030","-117.751920",50191
"0550","33.803400","-117.902180",240027
"0550","33.666440","-117.752240",50192
"0550","33.803400","-117.902300",240028
"0550","33.666940","-117.752630",50193
"0550","33.803400","-117.902420",240029
"0550","33.667210","-117.752850",50194
"0550","33.803400","-117.902710",240030
"0550","33.667380","-117.752990",50195
"0550","33.803400","-117.902950",240031
"0550","33.667600","-117.753160",50196
"0550","33.803400","-117.903170",240032
"0550","33.668070","-117.753540",50197
"0550","33.803400","-117.903350",240033
"0550","33.668250","-117.753690",50198
"0550","33.803400","-117.903620",240034
"0550","33.668460","-117.753850",50199
"0550","33.803400","-117.903910",240035
"0550","33.668570","-117.753930",50200
"0550","33.803400","-117.904160",240036
"0550","33.668750","-117.754060",50201
"0550","33.803430","-117.904720",240037
"0550","33.668980","-117.754220",50202
"0550","33.803430","-117.905090",240038
"0550","33.669140","-117.754320",50203
"0550","33.803430","-117.905840",240039
"0550","33.669340","-117.754440",50204
"0550","33.803430","-117.906510",240040
"0550","33.669570","-117.754570",50205
"0550","33.803430","-117.906700",240041
"0550","33.669790","-117.754690",50206
"0550","33.803430","-117.907137",240042
"0550","33.670040","-117.754810",50207
"0550","33.803430","-117.907137",250001
"0550","33.670470","-117.754990",50208
"0550","33.803430","-117.907320",250002
"0550","33.670580","-117.755030",50209
"0550","33.803420","-117.908140",250003
"0550","33.670790","-117.755090",50210
"0550","33.803420","-117.908690",250004
"0550","33.670990","-117.755150",50211
"0550","33.803410","-117.909350",250005
"0550","33.671410","-117.755260",50212
"0550","33.803410","-117.909560",250006
"0550","33.671610","-117.755310",50213
"0550","33.803410","-117.910070",250007
"0550","33.671930","-117.755380",50214
"0550","33.803410","-117.910210",250008
"0550","33.672190","-117.755440",50215
"0550","33.803410","-117.910390",250009
"0550","33.672430","-117.755490",50216
"0550","33.803410","-117.910550",250010
"0550","33.672470","-117.755500",50217
"0550","33.803410","-117.911000",250011
"0550","33.672520","-117.755510",50218
"0550","33.803410","-117.911338",250012
"0550","33.672660","-117.755540",50219
"0550","33.803410","-117.911338",260001
"0550","33.672810","-117.755570",50220
"0550","33.803410","-117.911690",260002
"0550","33.672930","-117.755600",50221
"0550","33.803410","-117.912090",260003
"0550","33.672990","-117.755610",50222
"0550","33.803410","-117.912580",260004
"0550","33.673230","-117.755660",50223
"0550","33.803410","-117.912630",260005
"0550","33.673300","-117.755680",50224
"0550","33.803410","-117.912970",260006
"0550","33.673360","-117.755690",50225
"0550","33.803410","-117.913110",260007
"0550","33.673720","-117.755760",50226
"0550","33.803410","-117.913410",260008
"0550","33.673770","-117.755770",50227
"0550","33.803420","-117.913750",260009
"0550","33.674010","-117.755820",50228
"0550","33.803420","-117.913950",260010
"0550","33.674640","-117.755980",50229
"0550","33.803420","-117.914560",260011
"0550","33.674840","-117.756030",50230
"0550","33.803420","-117.915200",260012
"0550","33.674990","-117.756100",50231
"0550","33.803780","-117.915210",260013
"0550","33.675560","-117.756370",50232
"0550","33.803852","-117.915210",260014
"0550","33.675890","-117.756570",50233
"0550","33.803852","-117.915210",270001
"0550","33.676170","-117.756730",50234
"0550","33.804110","-117.915210",270002
"0550","33.676510","-117.756940",50235
"0550","33.804810","-117.915220",270003
"0550","33.676610","-117.757010",50236
"0550","33.805290","-117.915220",270004
"0550","33.676720","-117.757100",50237
"0550","33.805880","-117.915230",270005
"0550","33.677010","-117.757320",50238
"0550","33.806460","-117.915240",270006
"0550","33.677270","-117.757530",50239
"0550","33.806900","-117.915240",270007
"0550","33.677320","-117.757580",50240
"0550","33.807020","-117.915240",270008
"0550","33.677510","-117.757760",50241
"0550","33.807400","-117.915240",270009
"0550","33.677540","-117.757780",50242
"0550","33.807620","-117.915240",270010
"0550","33.677640","-117.757870",50243
"0550","33.807870","-117.915250",270011
"0550","33.677790","-117.758020",50244
"0550","33.808300","-117.915250",270012
"0550","33.677890","-117.758110",50245
"0550","33.808690","-117.915250",270013
"0550","33.677990","-117.758210",50246
"0550","33.809110","-117.915260",270014
"0550","33.678120","-117.758340",50247
"0550","33.809230","-117.915260",270015
"0550","33.678180","-117.758400",50248
"0550","33.809390","-117.915260",270016
"0550","33.678380","-117.758620",50249
"0550","33.809690","-117.915260",270017
"0550","33.678700","-117.758980",50250
"0550","33.809900","-117.915260",270018
"0550","33.679020","-117.759350",50251
"0550","33.809900","-117.915260",280001
"0550","33.679100","-117.759440",50252
"0550","33.809990","-117.915260",280002
"0550","33.679530","-117.759930",50253
"0550","33.810630","-117.915260",280003
"0550","33.679590","-117.760000",50254
"0550","33.810800","-117.915260",280004
"0550","33.679740","-117.760180",50255
"0550","33.811040","-117.915250",280005
"0550","33.679840","-117.760290",50256
"0550","33.811230","-117.915240",280006
"0550","33.679950","-117.760400",50257
"0550","33.811750","-117.915230",280007
"0550","33.680340","-117.760790",50258
"0550","33.811970","-117.915230",280008
"0550","33.680620","-117.761120",50259
"0550","33.812250","-117.915230",280009
"0550","33.680920","-117.761480",50260
"0550","33.812580","-117.915220",280010
"0550","33.681020","-117.761610",50261
"0550","33.812690","-117.915220",280011
"0550","33.681320","-117.761960",50262
"0550","33.813280","-117.915230",280012
"0550","33.681580","-117.762250",50263
"0550","33.813880","-117.915240",280013
"0550","33.681680","-117.762350",50264
"0550","33.814080","-117.915250",280014
"0550","33.681850","-117.762540",50265
"0550","33.814450","-117.915250",280015
"0550","33.682120","-117.762830",50266
"0550","33.814590","-117.915270",280016
"0550","33.682480","-117.763170",50267
"0550","33.814760","-117.915280",280017
"0550","33.682640","-117.763300",50268
"0550","33.814870","-117.915280",280018
"0550","33.682750","-117.763400",50269
"0550","33.814970","-117.915280",280019
"0550","33.682980","-117.763590",50270
"0550","33.815140","-117.915290",280020
"0550","33.683240","-117.763790",50271
"0550","33.815680","-117.915300",280021
"0550","33.683470","-117.763960",50272
"0550","33.815850","-117.915300",280022
"0550","33.683750","-117.764150",50273
"0550","33.815920","-117.915300",280023
"0550","33.684210","-117.764450",50274
"0550","33.816150","-117.915300",280024
"0550","33.684510","-117.764640",50275
"0550","33.816340","-117.915300",280025
"0550","33.685470","-117.765260",50276
"0550","33.816630","-117.915300",280026
"0550","33.685760","-117.765450",50277
"0550","33.817210","-117.915290",280027
"0550","33.686460","-117.765910",50278
"0550","33.817330","-117.915290",280028
"0550","33.686610","-117.766010",50279
"0550","33.817400","-117.915290",280029
"0550","33.686810","-117.766140",50280
"0550","33.817510","-117.915290",280030
"0550","33.687820","-117.766800",50281
"0550","33.818030","-117.915280",280031
"0550","33.689390","-117.767820",50282
"0550","33.818180","-117.915350",280032
"0550","33.689510","-117.767900",50283
"0550","33.818180","-117.915820",280033
"0550","33.689680","-117.768010",50284
"0550","33.818190","-117.916320",280034
"0550","33.689900","-117.768160",50285
"0550","33.818190","-117.916760",280035
"0550","33.690000","-117.768230",50286
"0550","33.818200","-117.917960",280036
"0550","33.690120","-117.768300",50287
"0550","33.818200","-117.918490",280037
"0550","33.690570","-117.768590",50288
"0550","33.818200","-117.919070",280038
"0550","33.690830","-117.768770",50289
"0550","33.818200","-117.919620",280039
"0550","33.691300","-117.769070",50290
"0550","33.818200","-117.919990",280040
"0550","33.691920","-117.769480",50291
"0550","33.818190","-117.920380",280041
"0550","33.692180","-117.769650",50292
"0550","33.818177","-117.920775",280042
"0550","33.693590","-117.770580",50293
"0550","33.818177","-117.920775",290001
"0550","33.693890","-117.770790",50294
"0550","33.818170","-117.920980",290002
"0550","33.694590","-117.771250",50295
"0550","33.818160","-117.921200",290003
"0550","33.696040","-117.772200",50296
"0550","33.818160","-117.921250",290004
"0550","33.696760","-117.772670",50297
"0550","33.818150","-117.922060",290005
"0550","33.697370","-117.773070",50298
"0550","33.818460","-117.922150",290006
"0550","33.697700","-117.773280",50299
"0550","33.819130","-117.922380",290007
"0550","33.698150","-117.773570",50300
"0550","33.819470","-117.922500",290008
"0550","33.698710","-117.773940",50301
"0550","33.819530","-117.922520",290009
"0550","33.699090","-117.774200",50302
"0550","33.819830","-117.922640",290010
"0550","33.699470","-117.774440",50303
"0550","33.819970","-117.922730",290011
"0550","33.700030","-117.774810",50304
"0550","33.820300","-117.922970",290012
"0550","33.700610","-117.775190",50305
"0550","33.820720","-117.923130",290013
"0550","33.701030","-117.775460",50306
"0550","33.821130","-117.922930",290014
"0550","33.701690","-117.775890",50307
"0550","33.822150","-117.922570",290015
"0550","33.702530","-117.776440",50308
"0550","33.822250","-117.922540",290016
"0550","33.703460","-117.777040",50309
"0550","33.822410","-117.922510",290017
"0550","33.704470","-117.777700",50310
"0550","33.822650","-117.922500",290018
"0550","33.705620","-117.778460",50311
"0550","33.822830","-117.922520",290019
"0550","33.706130","-117.778800",50312
"0550","33.823010","-117.922590",290020
"0550","33.706810","-117.779290",50313
"0550","33.823180","-117.922660",290021
"0550","33.707350","-117.779690",50314
"0550","33.823440","-117.922820",290022
"0550","33.707620","-117.779910",50315
"0550","33.823870","-117.923200",290023
"0550","33.707970","-117.780190",50316
"0550","33.825160","-117.924350",290024
"0550","33.708190","-117.780380",50317
"0550","33.825370","-117.924570",290025
"0550","33.708590","-117.780720",50318
"0550","33.826200","-117.925460",290026
"0550","33.709350","-117.781390",50319
"0550","33.826460","-117.925670",290027
"0550","33.709620","-117.781640",50320
"0550","33.826920","-117.926090",290028
"0550","33.709930","-117.781950",50321
"0550","33.827320","-117.926480",290029
"0550","33.710140","-117.782160",50322
"0550","33.827790","-117.926950",290030
"0550","33.710230","-117.782250",50323
"0550","33.828000","-117.927180",290031
"0550","33.710370","-117.782390",50324
"0550","33.828410","-117.927600",290032
"0550","33.710450","-117.782470",50325
"0550","33.828670","-117.927880",290033
"0550","33.710680","-117.782710",50326
"0550","33.828940","-117.928160",290034
"0550","33.711040","-117.783090",50327
"0550","33.829400","-117.928650",290035
"0550","33.711180","-117.783260",50328
"0550","33.829690","-117.928950",290036
"0550","33.711830","-117.784000",50329
"0550","33.830120","-117.929400",290037
"0550","33.712000","-117.784190",50330
"0550","33.830940","-117.930290",290038
"0550","33.712300","-117.784570",50331
"0550","33.831700","-117.931100",290039
"0550","33.712760","-117.785150",50332
"0550","33.831950","-117.931360",290040
"0550","33.712860","-117.785280",50333
"0550","33.832120","-117.931560",290041
"0550","33.713240","-117.785780",50334
"0550","33.832310","-117.931810",290042
"0550","33.713580","-117.786250",50335
"0550","33.832430","-117.931990",290043
"0550","33.714260","-117.787220",50336
"0550","33.832580","-117.932230",290044
"0550","33.715570","-117.789090",50337
"0550","33.832740","-117.932480",290045
"0550","33.715860","-117.789510",50338
"0550","33.833130","-117.933020",290046
"0550","33.716420","-117.790310",50339
"0550","33.833390","-117.933420",290047
"0550","33.716540","-117.790480",50340
"0550","33.833610","-117.933850",290048
"0550","33.716640","-117.790630",50341
"0550","33.833810","-117.934290",290049
"0550","33.716720","-117.790740",50342
"0550","33.833990","-117.934730",290050
"0550","33.717110","-117.791310",50343
"0550","33.834140","-117.935160",290051
"0550","33.717160","-117.791380",50344
"0550","33.834260","-117.935530",290052
"0550","33.717540","-117.791910",50345
"0550","33.834370","-117.935940",290053
"0550","33.717830","-117.792330",50346
"0550","33.834590","-117.936920",290054
"0550","33.718010","-117.792590",50347
"0550","33.834710","-117.937470",290055
"0550","33.718220","-117.792900",50348
"0550","33.834820","-117.937970",290056
"0550","33.718340","-117.793070",50349
"0550","33.834980","-117.938650",290057
"0550","33.718520","-117.793330",50350
"0550","33.835230","-117.939660",290058
"0550","33.718690","-117.793570",50351
"0550","33.835410","-117.940290",290059
"0550","33.718870","-117.793830",50352
"0550","33.835500","-117.940590",290060
"0550","33.719280","-117.794430",50353
"0550","33.835670","-117.940990",290061
"0550","33.719410","-117.794610",50354
"0550","33.835820","-117.941310",290062
"0550","33.719480","-117.794700",50355
"0550","33.835940","-117.941560",290063
"0550","33.719520","-117.794750",50356
"0550","33.836150","-117.941980",290064
"0550","33.719580","-117.794840",50357
"0550","33.836400","-117.942450",290065
"0550","33.719630","-117.794920",50358
"0550","33.838310","-117.945940",290066
"0550","33.719750","-117.795090",50359
"0550","33.839320","-117.947800",290067
"0550","33.719870","-117.795260",50360
"0550","33.839680","-117.948480",290068
"0550","33.719940","-117.795360",50361
"0550","33.839840","-117.948780",290069
"0550","33.720080","-117.795560",50362
"0550","33.840420","-117.949840",290070
"0550","33.720510","-117.796180",50363
"0550","33.840530","-117.950040",290071
"0550","33.720750","-117.796530",50364
"0550","33.841220","-117.951320",290072
"0550","33.720910","-117.796760",50365
"0550","33.841750","-117.952290",290073
"0550","33.721430","-117.797520",50366
"0550","33.842320","-117.953350",290074
"0550","33.721700","-117.797900",50367
"0550","33.842770","-117.954180",290075
"0550","33.721960","-117.798270",50368
"0550","33.842950","-117.954510",290076
"0550","33.722160","-117.798550",50369
"0550","33.843210","-117.954940",290077
"0550","33.722320","-117.798780",50370
"0550","33.843340","-117.955140",290078
"0550","33.722900","-117.799620",50371
"0550","33.843620","-117.955590",290079
"0550","33.723330","-117.800230",50372
"0550","33.843870","-117.955970",290080
"0550","33.723740","-117.800830",50373
"0550","33.844250","-117.956510",290081
"0550","33.723980","-117.801170",50374
"0550","33.844460","-117.956810",290082
"0550","33.724290","-117.801630",50375
"0550","33.844880","-117.957460",290083
"0550","33.724550","-117.802030",50376
"0550","33.845160","-117.957930",290084
"0550","33.724860","-117.802480",50377
"0550","33.845700","-117.958920",290085
"0550","33.724900","-117.802540",50378
"0550","33.845730","-117.958990",290086
"0550","33.724950","-117.802620",50379
"0550","33.846130","-117.959890",290087
"0550","33.725450","-117.803370",50380
"0550","33.846230","-117.960080",290088
"0550","33.725690","-117.803740",50381
"0550","33.846630","-117.960900",290089
"0550","33.725810","-117.803910",50382
"0550","33.846940","-117.961510",290090
"0550","33.725980","-117.804180",50383
"0550","33.847520","-117.962600",290091
"0550","33.726360","-117.804740",50384
"0550","33.847880","-117.963290",290092
"0550","33.726680","-117.805230",50385
"0550","33.848030","-117.963580",290093
"0550","33.727090","-117.805840",50386
"0550","33.848550","-117.964640",290094
"0550","33.727260","-117.806100",50387
"0550","33.848640","-117.964810",290095
